Unnamed: 0,image_filename,image_caption,image_class
454,image_00455.jpg,a beach in Oregon,Coast
455,image_00456.jpg,"the ocean and a rock with text overlay reading ""Road trip central Oregon coast - how to find free beachcombing by the ocean""",Coast
456,image_00457.jpg,a beach with rocks and a cloudy sky,Coast
457,image_00458.jpg,a rock and a body of water at sunset,Coast
458,image_00459.jpg,a waterfall and ocean in Hawaii,Coast
459,image_00460.jpg,the sea and rock formations at sunset,Coast
460,image_00461.jpg,Haystack Rock and the ocean at sunset.,Coast
461,image_00462.jpg,a person hiking on a trail with the ocean and mountains in the background.,Coast
462,image_00463.jpg,a woman walking down a wooden staircase on a beach at sunset.,Coast
463,image_00464.jpg,a lighthouse in a storm,Coast
464,image_00465.jpg,a hot tub overlooking the ocean,Coast
465,image_00466.jpg,"the beach at Bandon, Oregon, with large rocks and a calm ocean",Coast
466,image_00467.jpg,the Oregon coast with the ocean and mountains in the background,Coast
467,image_00468.jpg,the ocean and coastline in Oregon,Coast
468,image_00469.jpg,"a sunset and sea stacks in Cannon Beach, Oregon.",Coast
469,image_00470.jpg,a waterfall and ocean,Coast
470,image_00471.jpg,a lighthouse on a cliff overlooking the ocean,Coast
471,image_00472.jpg,a woman and her dog walking on the beach with Haystack Rock in the background.,Coast
472,image_00473.jpg,a tree on a cliff and a body of water,Coast
473,image_00474.jpg,a rock formation and a body of water at sunset,Coast
474,image_00475.jpg,a couple walking on the beach,Coast
475,image_00476.jpg,a beach and a rock in the distance,Coast
476,image_00477.jpg,a small island in the ocean with a sunset in the background,Coast
477,image_00478.jpg,a large rock formation and the ocean,Coast
478,image_00479.jpg,a cliff and the ocean,Coast
479,image_00480.jpg,the ocean and a rocky coastline,Coast
480,image_00481.jpg,a waterfall coming through a rock arch.,Coast
481,image_00482.jpg,waves crashing on rocks,Coast
482,image_00483.jpg,a beach in Oregon,Coast
483,image_00484.jpg,a dog sitting on the beach,Coast
484,image_00485.jpg,the Oregon coast with a blue sky and white clouds,Coast
485,image_00486.jpg,the Oregon coast with a cloudy sky and waves crashing on the shore,Coast
486,image_00487.jpg,"a sunset over the ocean, with a beach and trees in the foreground",Coast
487,image_00488.jpg,a beach and ocean with clouds rolling in,Coast
488,image_00489.jpg,"rocks and a beach with the words ""Oregon Coast Rockhounding""",Coast
489,image_00490.jpg,a couple walking on a trail near the ocean and rock formations.,Coast
490,image_00491.jpg,a beach and rock formations in Oregon,Coast
491,image_00492.jpg,a man and a woman standing on a beach looking at a large rock formation with a bright light shining through it.,Coast
492,image_00493.jpg,a rocky beach and forest in the background.,Coast
493,image_00494.jpg,a woman leaning out of her RV to take a photo of the ocean and yellow wildflowers.,Coast
494,image_00495.jpg,a photographer taking a picture of sea stacks at sunset,Coast
495,image_00496.jpg,a bride walking on the beach with a large rock in the background,Coast
496,image_00497.jpg,"the ocean and houses in Newport, Oregon",Coast
497,image_00498.jpg,the ocean and mountains in Oregon,Coast
498,image_00499.jpg,a wave crashing on rocks with a mountain in the background.,Coast
499,image_00500.jpg,a lighthouse on a cliff overlooking the ocean.,Coast
500,image_00501.jpg,the Oregon coast on a foggy day,Coast
501,image_00502.jpg,a bride and groom sitting on a rock by the ocean,Coast
502,image_00503.jpg,a beach and forest in Oregon,Coast
503,image_00504.jpg,the Haystack Rock and the beach with a cloudy sky,Coast
504,image_00505.jpg,Haystack Rock and the ocean at sunset.,Coast
505,image_00506.jpg,a lighthouse on a rocky island,Coast
506,image_00507.jpg,the Oregon coast with waves crashing on the rocks and a sandy beach in the background,Coast
507,image_00508.jpg,Haystack Rock and the ocean with a cloudy sky,Coast
508,image_00509.jpg,the Oregon coast with a lighthouse and a house on a cliff.,Coast
509,image_00510.jpg,a rocky beach and a mountain in the background,Coast
510,image_00511.jpg,Haystack Rock and the reflection of the rock in the wet sand,Coast
511,image_00512.jpg,the ocean and rocks at the Oregon Coast,Coast
512,image_00513.jpg,a couple kissing on the beach with Haystack Rock in the background.,Coast
513,image_00514.jpg,a woman overlooking the ocean.,Coast
514,image_00515.jpg,the Oregon coast from above,Coast
515,image_00516.jpg,the ocean and the beach from the top of a mountain,Coast
516,image_00517.jpg,a beach and rock in the ocean,Coast
517,image_00518.jpg,a rock formation and a waterfall on a beach,Coast
518,image_00519.jpg,a bride and groom standing on a cliff with the ocean crashing behind them.,Coast
519,image_00520.jpg,the rocky shore at Cape Kiwanda with waves crashing in the background and a blue sky above.,Coast
520,image_00521.jpg,sea stacks and rocks on the beach,Coast
521,image_00522.jpg,the ocean and a beach in California,Coast
522,image_00523.jpg,the ocean and rocky cliffs in Oregon,Coast
523,image_00524.jpg,the ocean and rocks,Coast
524,image_00525.jpg,the ocean at sunset with rocks and a pink sky,Coast
525,image_00526.jpg,a body of water with a sunset in the background,Coast
526,image_00527.jpg,the ocean and the rocky coast in Oregon,Coast
527,image_00528.jpg,the ocean and a cliff,Coast
528,image_00529.jpg,a woman and her dog standing on a cliff overlooking the ocean.,Coast
529,image_00530.jpg,a lighthouse on a rocky island in the ocean,Coast
530,image_00531.jpg,a family sitting on a rock at the beach.,Coast
531,image_00532.jpg,Haystack Rock and the beach in the foreground,Coast
532,image_00533.jpg,a beach and mountains in the background,Coast
533,image_00534.jpg,the sea and rocks in Oregon,Coast
534,image_00535.jpg,the ocean and mountains in Oregon,Coast
535,image_00536.jpg,a beach and rock formations at sunset,Coast
536,image_00537.jpg,the ocean and a town in Maine,Coast
537,image_00538.jpg,Haystack Rock and the ocean at sunset.,Coast
538,image_00539.jpg,"a sunset over a beach, with a castle and a rock in the background",Coast
539,image_00540.jpg,Haystack Rock and the ocean with a blue sky and white clouds,Coast
540,image_00541.jpg,a beach in California,Coast
541,image_00542.jpg,a road and ocean in Oregon,Coast
542,image_00543.jpg,Haystack Rock and the ocean in the background,Coast
543,image_00544.jpg,the ocean and a beach with a large rock formation in the background,Coast
544,image_00545.jpg,a person riding a bike on a cliff overlooking the ocean.,Coast
545,image_00546.jpg,"a woman sitting on a rock with her arms raised in the air, overlooking the ocean.",Coast
546,image_00547.jpg,a shipwreck on a beach,Coast
547,image_00548.jpg,a cliff and ocean in Oregon,Coast
548,image_00549.jpg,people kayaking in the sea,Coast
549,image_00550.jpg,grass and sand on a beach,Coast
550,image_00551.jpg,"a map of the Oregon Coast, with the title",Coast
551,image_00552.jpg,"the Oregon coast, with a large rock jutting out of a cliff and the ocean stretching out in front of it.",Coast
552,image_00553.jpg,a beach and the ocean,Coast
553,image_00554.jpg,the Oregon coast with a blue sky and green hills,Coast
554,image_00555.jpg,a family standing on a cliff overlooking the ocean.,Coast
555,image_00556.jpg,a person standing in a cave and an image of a pink starfish,Coast
556,image_00557.jpg,a couple kissing on the beach,Coast
557,image_00558.jpg,the lighthouse taken in the 1950s,Coast
558,image_00559.jpg,a wooden house with large windows,Coast
559,image_00560.jpg,a seagull perched on a rock with the ocean and cloudy sky in the background,Coast
560,image_00561.jpg,a house on a cliff overlooking the ocean,Coast
561,image_00562.jpg,the beach at Cape Kiwanda with a lighthouse in the background.,Coast
562,image_00563.jpg,a waterfall and a sunset over a beach,Coast
563,image_00564.jpg,a beach at sunset,Coast
564,image_00565.jpg,a couple sitting on a cliff overlooking the ocean.,Coast
565,image_00566.jpg,"a road and a lake with a car driving along it, and an owl flying above.",Coast
566,image_00567.jpg,"the ocean and rocks at Cape Flattery, a popular destination for camping in Maine",Coast
567,image_00568.jpg,people walking on a beach.,Coast
568,image_00569.jpg,a lighthouse on the Oregon coast,Coast
569,image_00570.jpg,the beach at Woolacombe,Coast
570,image_00571.jpg,the Oregon coast with a beach and ocean,Coast
571,image_00572.jpg,a person standing on a beach at sunset.,Coast
572,image_00573.jpg,the hotel and beach at Bude,Coast
573,image_00574.jpg,the ocean and a beach in California,Coast
574,image_00575.jpg,a woman sitting on a rock overlooking the ocean.,Coast
575,image_00576.jpg,a wooden boardwalk and stairs leading down to the ocean in the Pacific Northwest,Coast
576,image_00577.jpg,a wave crashing against a rocky shore,Coast
577,image_00578.jpg,the shipwreck,Coast
578,image_00579.jpg,the ocean and rocks in Oregon,Coast
579,image_00580.jpg,a beach in Oregon,Coast
580,image_00581.jpg,a photographer standing on the beach with the sun setting behind the sea stacks.,Coast
581,image_00582.jpg,waves crashing against rocks at Cape Kiwanda.,Coast
582,image_00583.jpg,"the rocky shore at Bandon, Oregon",Coast
583,image_00584.jpg,rocks and sand on a beach,Coast
584,image_00585.jpg,the Oregon coast with trees in the foreground,Coast
585,image_00586.jpg,a river flowing into the ocean,Coast
586,image_00587.jpg,a frozen wave and sand on a beach,Coast
587,image_00588.jpg,the beach at Cannon Beach with large rocks and a blue sky,Coast
588,image_00589.jpg,a submarine surfacing from the water.,Coast
589,image_00590.jpg,the ocean and rocks at sunset,Coast
590,image_00591.jpg,a car parked on a beach,Coast
591,image_00592.jpg,people looking out over the ocean and rocky coastline.,Coast
592,image_00593.jpg,a couple getting married on a beach,Coast
593,image_00594.jpg,a beach with dark clouds and a rock formation in the background,Coast
594,image_00595.jpg,the sun setting over the ocean with Haystack Rock in the background.,Coast
595,image_00596.jpg,"the beach and mountains in Big Sur, California, where a man was found dead on a beach.",Coast
596,image_00597.jpg,the ocean and the beach in the town of Paia,Coast
597,image_00598.jpg,Haystack Rock and the ocean in the background,Coast
598,image_00599.jpg,a bridge and a body of water in the background,Coast
599,image_00600.jpg,a rock formation and a tunnel in the ocean,Coast
600,image_00601.jpg,a trail and mountains in the background,Coast
601,image_00602.jpg,a large house on a cliff overlooking the ocean,Coast
602,image_00603.jpg,Haystack Rock and the ocean with a reflection of Haystack in the water,Coast
603,image_00604.jpg,a beach and mountains,Coast
604,image_00605.jpg,a beach and a rock in the background,Coast
605,image_00606.jpg,people sitting at picnic tables on the beach and an image of trees and a beach,Coast
606,image_00607.jpg,the ocean and a sandy beach in California,Coast
607,image_00608.jpg,sea stacks and a tree in the water at sunset,Coast
608,image_00609.jpg,a beach in Oregon,Coast
609,image_00610.jpg,a lighthouse and a map of Oregon,Coast
610,image_00611.jpg,a bird flying over the ocean at sunset,Coast
611,image_00612.jpg,a rocky island in the ocean,Coast
612,image_00613.jpg,a person walking on a rocky beach with Haystack Rock in the background.,Coast
613,image_00614.jpg,Haystack Rock and the ocean at sunset.,Coast
614,image_00615.jpg,the ocean and the beach in Oregon,Coast
615,image_00616.jpg,the Oregon coast with a crab and trees in the background,Coast
616,image_00617.jpg,a rock island in the ocean with trees growing on it.,Coast
617,image_00618.jpg,the sea stacks at sunset,Coast
618,image_00619.jpg,the hotel and the rocky beach,Coast
619,image_00620.jpg,the ocean and rocky shore at Cape Kiwanda,Coast
620,image_00621.jpg,a rock in the sea,Coast
621,image_00622.jpg,a road and the ocean,Coast
622,image_00623.jpg,the Oregon coast with waves crashing on the shore and mountains in the background,Coast
623,image_00624.jpg,the Oregon coast with a blue sky and ocean,Coast
624,image_00625.jpg,the beach at sunset,Coast
625,image_00626.jpg,a beach with a large rock cliff in the background.,Coast
626,image_00627.jpg,the Oregon coast from above,Coast
627,image_00628.jpg,the ocean and mountains in California,Coast
628,image_00629.jpg,a person walking on a beach with a cliff and trees in the background.,Coast
629,image_00630.jpg,a volcano erupting,Coast
630,image_00631.jpg,Haystack Rock and the beach in front of it,Coast
631,image_00632.jpg,"the ocean and rocks at Mendocino, California",Coast
632,image_00633.jpg,a couple standing on a rock looking at a large rock and a log in the ocean with the words Oregon Coast vs Washington Coast,Coast
633,image_00634.jpg,Crater Lake in winter with snow covering the ground and trees surrounding the lake,Coast
634,image_00635.jpg,a beach and a rock in the middle of the ocean,Coast
635,image_00636.jpg,the ocean and a tree in the foreground,Coast
636,image_00637.jpg,a large cliff and a lake in the background,Coast
637,image_00638.jpg,a grassy beach and ocean at sunset,Coast
638,image_00639.jpg,a house on the beach,Coast
639,image_00640.jpg,"the beach and town of Seaside, Oregon",Coast
640,image_00641.jpg,a whale breaching the water with a rock in the background.,Coast
641,image_00642.jpg,a waterfall and rocks in Iceland,Coast
642,image_00643.jpg,the ocean and rocks in the fog.,Coast
643,image_00644.jpg,a woman in a hat looking out at the ocean.,Coast
644,image_00645.jpg,a mountain range and valley with a blue sky and clouds in the background,Coast
645,image_00646.jpg,a rocky beach and a tide pool,Coast
646,image_00647.jpg,a lighthouse on a cliff,Coast
647,image_00648.jpg,the beach at Pacifica,Coast
648,image_00649.jpg,Haystack Rock and the beach in the background,Coast
649,image_00650.jpg,a rock and seagulls flying over the ocean,Coast
650,image_00651.jpg,a rock in the ocean with mountains in the background,Coast
651,image_00652.jpg,a bride and groom walking on the beach at sunset.,Coast
652,image_00653.jpg,a couple walking on the beach at sunset with Haystack Rock in the background.,Coast
653,image_00654.jpg,a couple and their dog on the beach,Coast
654,image_00655.jpg,two people jumping on a beach at sunset.,Coast
655,image_00656.jpg,a bride and groom walking on a cliff at sunset.,Coast
656,image_00657.jpg,pink flowers and the ocean,Coast
